High,Low,Open,Volume,"_time",stock
"54.51","53.53","53.93",1157837,"1484870400.000000",BCUP
"165.1636","160.6725","162.4245",12605330,"1484870400.000000",PWNY
"55.26","53.63","54.8",1649811,"1484784000.000000",BCUP
"162.076","160.479","161.6017",6726135,"1484784000.000000",PWNY
"54.37","53.17","53.64",1935783,"1484697600.000000",BCUP
"163.1794","161.3404","162.076",4005403,"1484697600.000000",PWNY
"56.361","53.22","56.19",2821069,"1484611200.000000",BCUP
"162.7826","160.7888","161.3404",3315220,"1484611200.000000",PWNY
"57.649","55.36","56.7",3077277,"1484265600.000000",BCUP
"163.073","161.5195","162.5793",2874625,"1484265600.000000",PWNY
"57.71","54.94","57.52",4191956,"1484179200.000000",BCUP
"162.618","160.2467","162.3857",2927951,"1484179200.000000",PWNY
"58.06","56.14","56.37",2814525,"1484092800.000000",BCUP
"162.3761","160.2854","160.7209",3599412,"1484092800.000000",PWNY
"56.61","55.01","55.89",1159766,"1484006400.000000",BCUP
"162.6955","160.0337","162.589",4118192,"1484006400.000000",PWNY
"56.3999","55.04","56.22",1523668,"1483920000.000000",BCUP
"164.3506","162.2406","164.0312",3189410,"1483920000.000000",PWNY
"56.47","54.67","54.82",1197836,"1483660800.000000",BCUP
"164.4667","162.1438","163.2762",2945459,"1483660800.000000",PWNY
"55.17","53.75","54.63",951502,"1483574400.000000",BCUP
"163.9537","161.8921","163.8182",2682176,"1483574400.000000",PWNY
"55.8","52.72","52.95",2273174,"1483488000.000000",BCUP
"164.4183","161.9889","162.3857",3376634,"1483488000.000000",PWNY
"53.09","51.3","51.83",1602808,"1483401600.000000",BCUP
"162.4825","160.6822","161.6405",2934107,"1483401600.000000",PWNY
"51.8","50.64","51.61",1345279,"1483056000.000000",BCUP
"161.3501","160.1886","161.0984",2952198,"1483056000.000000",PWNY
"52.3624","51.27",52,907416,"1482969600.000000",BCUP
"161.6308","160.6725","160.6919",1663140,"1482969600.000000",PWNY
"53.46","51.881","53.43",885913,"1482883200.000000",BCUP
"162.3567","160.6725","161.9211",1723593,"1482883200.000000",PWNY
"53.62","52.31","52.34",811449,"1482796800.000000",BCUP
"162.589","161.4953","161.6211",1397392,"1482796800.000000",PWNY
"52.735","52.2","52.41",768609,"1482451200.000000",BCUP
"162.1147","161.1081","161.6405",1701208,"1482451200.000000",PWNY
"53.72","52.1","53.72",1462531,"1482364800.000000",BCUP
"162.831","161.2339","161.9889",2781138,"1482364800.000000",PWNY
"53.87","52.81","53.48",1464390,"1482278400.000000",BCUP
"162.5503","159.9466","160.9145",3574850,"1482278400.000000",PWNY
"55.21","53.18",55,2308587,"1482192000.000000",BCUP
"162.8503","161.1081","162.1147",2174492,"1482192000.000000",PWNY
"55.47","54.58",55,1506262,"1482105600.000000",BCUP
"161.8921","160.6725","161.4759",2955862,"1482105600.000000",PWNY
"55.88","54.89","54.98",1666948,"1481846400.000000",BCUP
"163.6827","160.7306","163.5472",7117018,"1481846400.000000",PWNY
"56.34","54.3","55.27",1459479,"1481760000.000000",BCUP
"164.399","162.3954","162.618",3385177,"1481760000.000000",PWNY
"56.75","54.96","56.62",1752992,"1481673600.000000",BCUP
"164.4377","162.076","162.9665",4046752,"1481673600.000000",PWNY
"57.75","56.5021","56.64",1314751,"1481587200.000000",BCUP
"164.4977","160.3628","160.3628",5860952,"1481587200.000000",PWNY
"57.1448","55.55","56.63",1953991,"1481500800.000000",BCUP
"161.4372","159.7724","161.3694",3389243,"1481500800.000000",PWNY
"57.95","56.44","56.96",1241726,"1481241600.000000",BCUP
"161.3694","159.3215","159.8789",3145182,"1481241600.000000",PWNY
"57.01","55.25",56,1359920,"1481155200.000000",BCUP
"160.6725","158.9497","159.5788",3262803,"1481155200.000000",PWNY
"56.63","54.77","55.63",1783462,"1481068800.000000",BCUP
"159.8789","155.2426","155.4458",4434800,"1481068800.000000",PWNY
"56.47","55.08","56.1",1426327,"1480982400.000000",BCUP
"155.6298","153.8294","154.9909",2858766,"1480982400.000000",PWNY
"57.06","54.03","54.03",2678021,"1480896000.000000",BCUP
"155.9782","154.4658","155.6878",3446698,"1480896000.000000",PWNY
"53.95","51.9","52.76",3256277,"1480636800.000000",BCUP
"155.1458","153.3261","153.8972",2740532,"1480636800.000000",PWNY
"58.39","53.015",58,4643340,"1480550400.000000",BCUP
"156.9897","153.2197","156.7525",4634638,"1480550400.000000",PWNY
"62.88","57.41","62.48",7603404,"1480464000.000000",BCUP
"158.5432","157.0042","158.1076",4397775,"1480464000.000000",PWNY
"58.17","56.87","57.35",3728285,"1480377600.000000",BCUP
"159.1336","157.7979","158.7367",3139540,"1480377600.000000",PWNY
"59.15","56.75","59.15",1866687,"1480291200.000000",BCUP
"159.3756","157.4785","157.9624",4438710,"1480291200.000000",PWNY
"58.49","57.54",58,568032,"1480032000.000000",BCUP
"157.9527","156.6364","156.6364",1605344,"1480032000.000000",PWNY
"59.5","57.18","59.47",1965339,"1479859200.000000",BCUP
"157.1687","156.1773","156.7428",2256035,"1479859200.000000",PWNY
"59.92","58.19","58.81",1998597,"1479772800.000000",BCUP
"157.7688","156.7525","157.7688",2770714,"1479772800.000000",PWNY
"60.2418","59.19","60.12",1365663,"1479686400.000000",BCUP
"157.7688","155.2229","155.533",4633131,"1479686400.000000",PWNY
"62.9","59.84","62.85",1715422,"1479427200.000000",BCUP
"155.562","154.1005","154.6715",2979264,"1479427200.000000",PWNY
"62.5","59.935","60.06",1556043,"1479340800.000000",BCUP
"154.7974","153.752","154.1101",2260909,"1479340800.000000",PWNY
"60.46","58.9915","59.25",1168000,"1479254400.000000",BCUP
"154.4295","152.9583","153.3745",2252655,"1479254400.000000",PWNY
"59.93","58.83","59.27",1151144,"1479168000.000000",BCUP
"154.0424","152.4937","153.3358",3475578,"1479168000.000000",PWNY
"58.98","57.54","57.95",2489579,"1479081600.000000",BCUP
"156.6654","152.5228","156.075",5192889,"1479081600.000000",PWNY
"58.4799","56.42","57.22",3867763,"1478822400.000000",BCUP
"156.1621","154.2166","154.8361",4446510,"1478822400.000000",PWNY
"60.63","57.28","60.14",2944867,"1478736000.000000",BCUP
"155.9879","152.5324","152.6002",7711608,"1478736000.000000",PWNY
"60.49","58.29","58.67",1508118,"1478649600.000000",BCUP
"150.5676","146.1539","148.051",5403573,"1478649600.000000",PWNY
"60.95","59.39","60.36",1168387,"1478563200.000000",BCUP
"150.9257","148.1478","149.5997",3920344,"1478563200.000000",PWNY
"60.86","58.475","58.92",1412382,"1478476800.000000",BCUP
"151.0999","148.9028","149.048",3746609,"1478476800.000000",PWNY
"58.87","57.54","58.36",929681,"1478217600.000000",BCUP
"148.7092","146.996","147.509",2467966,"1478217600.000000",PWNY
"59.16","57.84","58.88",1002213,"1478131200.000000",BCUP
"148.806","146.9283","147.6155",2878718,"1478131200.000000",PWNY
"61.01","58.5","60.98",1629722,"1478044800.000000",BCUP
"148.4237","146.8024","147.5864",3072611,"1478044800.000000",PWNY
"61.71",60,"60.42",1876587,"1477958400.000000",BCUP
"148.9706","146.8702","148.5737",3187660,"1477958400.000000",PWNY
"61.26","60.17","61.09",1391800,"1477872000.000000",BCUP
"149.3771","147.8575","147.8575",3550358,"1477872000.000000",PWNY
"61.77","59.36","59.52",1509896,"1477612800.000000",BCUP
"149.4835","147.2961","149.1061",3654444,"1477612800.000000",PWNY
"60.99","59.46","59.77",1559465,"1477526400.000000",BCUP
"149.1157","147.1412","147.9155",4227704,"1477526400.000000",PWNY
"59.61","58.64","58.78",895706,"1477440000.000000",BCUP
"148.0317","145.4329","145.8732",2811314,"1477440000.000000",PWNY
"60.04","58.8212","59.97",1029810,"1477353600.000000",BCUP
"146.3088","145.0215","145.8539",2647416,"1477353600.000000",PWNY
"60.03","59.07","59.31",682663,"1477267200.000000",BCUP
"146.6573","145.5732","145.5732",2662724,"1477267200.000000",PWNY
"59.18","58.35","58.93",1057075,"1477008000.000000",BCUP
"146.2991","144.7602","145.7474",4413601,"1477008000.000000",PWNY
"59.1","57.3","57.68",1255064,"1476921600.000000",BCUP
"147.993","146.1733","146.425",4020780,"1476921600.000000",PWNY
"58.78","57.83","57.83",1212467,"1476835200.000000",BCUP
"147.5574","145.9894","146.4153",4629444,"1476835200.000000",PWNY
"58.93","57.41","57.97",1363642,"1476748800.000000",BCUP
"146.1539","143.047","145.2054",12764180,"1476748800.000000",PWNY
"199.5534","196.8432","197.8402",3326810,"1333929600.000000",PWNY
"199.1372","195.6817","198.3628",4132847,"1334016000.000000",PWNY
"197.7627","195.9618","197.4433",3366143,"1334102400.000000",PWNY
"198.9629","196.1367","196.2915",2929585,"1334188800.000000",PWNY
"198.0821","196.2915","197.7627",3766992,"1334275200.000000",PWNY
"199.3598","196.2141","198.1693",3826172,"1334534400.000000",PWNY
"200.9762","197.5982","198.0047",6009773,"1334620800.000000",PWNY
"197.5208","193.5814","195.9334",10153460,"1334707200.000000",PWNY
"194.8009","191.1819","193.6104",5761421,"1334793600.000000",PWNY
"193.6975","192.7006","193.4168",4758163,"1334880000.000000",PWNY
"192.7103","190.4754","191.5391",3618928,"1335139200.000000",PWNY
"195.9818","192.4876","192.6715",5621363,"1335225600.000000",PWNY
"197.153","195.3236","195.5366",4003157,"1335312000.000000",PWNY
"199.5921","196.8723","196.8723",3301905,"1335398400.000000",PWNY
"201.4892","199.3017","199.8437",3310660,"1335484800.000000",PWNY
"201.2859","199.6986","200.076",2772599,"1335744000.000000",PWNY
"202.2238","200.076","200.531",2715870,"1335830400.000000",PWNY
"201.586","200.2696","200.3277",2360257,"1335916800.000000",PWNY
"202.2151","199.9212","201.586",2822374,"1336003200.000000",PWNY
"200.4632","197.8402","199.8437",4023551,"1336089600.000000",PWNY
"198.1983","196.3883","197.4143",3372903,"1336348800.000000",PWNY
"196.5432","193.3084","195.9431",3881592,"1336435200.000000",PWNY
"196.4851","192.6715","193.5717",3740096,"1336521600.000000",PWNY
"196.7271","193.6007","194.5493",3830404,"1336608000.000000",PWNY
"195.6333","193.533","193.5427",2391480,"1336694400.000000",PWNY
"194.2686","192.1876","193.5039",3029144,"1336953600.000000",PWNY
"195.0022","192.3812","193.0394",2987339,"1337040000.000000",PWNY
"194.8881","191.8198","193.02",5000987,"1337126400.000000",PWNY
"194.346","191.2971","193.262",5626256,"1337212800.000000",PWNY
"192.4005","188.8967","192.4005",5736995,"1337299200.000000",PWNY
"191.5778","188.3837","189.6904",3831692,"1337558400.000000",PWNY
"191.8972","189.7678","191.6843",3565986,"1337644800.000000",PWNY
"190.184","186.9996","189.2548",4065764,"1337731200.000000",PWNY
"189.9808","187.7739","189.7001",3569066,"1337817600.000000",PWNY
"189.7098","187.7739","188.8483",2901371,"1337904000.000000",PWNY
"191.723","188.9548","188.9548",3617573,"1338249600.000000",PWNY
"189.1968","187.5513","188.5483",3602417,"1338336000.000000",PWNY
"188.6741","185.8381","187.8707",9200384,"1338422400.000000",PWNY
"185.5671","182.5472","184.0185",5206073,"1338508800.000000",PWNY
"183.3022","180.9986","182.2956",4623963,"1338768000.000000",PWNY
"183.7571","181.5406","181.8891",3556287,"1338854400.000000",PWNY
"187.7739","183.9217","184.6573",3622647,"1338940800.000000",PWNY
"189.5451","187.7159","189.0129",3701066,"1339027200.000000",PWNY
"188.8774","186.5157","187.4932",2479147,"1339113600.000000",PWNY
"190.3873","186.1963","190.2905",3273211,"1339372800.000000",PWNY
"188.4224","185.9736","185.9736",3023630,"1339459200.000000",PWNY
"188.9257","186.1721","188.1224",3246784,"1339545600.000000",PWNY
"189.5452","186.5544","186.806",3584845,"1339632000.000000",PWNY
"192.8748","189.129","189.7872",6388683,"1339718400.000000",PWNY
"193.2329","190.8422","191.2294",3378912,"1339977600.000000",PWNY
"193.5717","192.4199","192.4489",3297517,"1340064000.000000",PWNY
"193.3297","191.1616","192.3231",3378824,"1340150400.000000",PWNY
"193.049","186.9899","192.6812",4316544,"1340236800.000000",PWNY
"188.6257","187.019","187.6481",8794705,"1340323200.000000",PWNY
"187.1835","185.5284","186.3027",3211529,"1340582400.000000",PWNY
"187.4642","184.6282","187.3287",3435650,"1340668800.000000",PWNY
"187.4836","184.7734","185.9736",2762612,"1340755200.000000",PWNY
"185.9156","182.8376","185.0928",3967165,"1340841600.000000",PWNY
"189.5259","186.235","188.3063",5259456,"1340928000.000000",PWNY
"190.8712","188.5967","190.0582",2831680,"1341187200.000000",PWNY
"190.0388","188.6547","189.1871",1451425,"1341273600.000000",PWNY
"190.5325","187.4158","188.6257",2689181,"1341446400.000000",PWNY
"187.7159","183.6507","187.6965",4952850,"1341532800.000000",PWNY
"184.8693","182.0149","184.6379",3988056,"1341792000.000000",PWNY
"185.0057","179.6435","184.1927",4690062,"1341878400.000000",PWNY
"181.347","177.6206","180.2436",5455666,"1341964800.000000",PWNY
"178.4724","176.0139","178.3368",4924203,"1342051200.000000",PWNY
"180.3501","177.156","177.5722",3932965,"1342137600.000000",PWNY
"180.1275","178.6563","179.6242",3144328,"1342396800.000000",PWNY
"180.3114","177.3205","179.7693",5158142,"1342483200.000000",PWNY
"182.5376","177.6593","178.2401",7991372,"1342569600.000000",PWNY
"190.5325","186.777","187.1932",10394070,"1342656000.000000",PWNY
"188.6451","186.0027","187.8611",4789672,"1342742400.000000",PWNY
"185.1606","182.1601","183.6894",3893635,"1343001600.000000",PWNY
"185.1799","182.5085","184.7928",3595537,"1343088000.000000",PWNY
"186.5834","183.2441","184.2024",3833753,"1343174400.000000",PWNY
"188.6935","186.3898","187.2803",3284132,"1343260800.000000",PWNY
"191.0745","187.7255","188.8386",4177285,"1343347200.000000",PWNY
"191.4907","189.6323","190.0195",2786953,"1343606400.000000",PWNY
"191.239","189.5936","190.1937",3507163,"1343692800.000000",PWNY
"191.5004","188.4708","190.6389",2559265,"1343779200.000000",PWNY
"190.2905","186.8254","187.9288",2812263,"1343865600.000000",PWNY
"192.5651","189.8646","190.1743",3202391,"1343952000.000000",PWNY
"193.5233","192.1489","192.3812",2337738,"1344211200.000000",PWNY
"194.4331","192.4199","193.0297",3208227,"1344297600.000000",PWNY
"193.2813","191.8004","191.9069",2068250,"1344384000.000000",PWNY
"193.0587","191.5391","192.2457",2103851,"1344470400.000000",PWNY
"192.9716","190.91","191.5197",2600459,"1344556800.000000",PWNY
"193.562","191.4423","192.4973",2418289,"1344816000.000000",PWNY
"192.9329","191.3746","192.4973",2562055,"1344902400.000000",PWNY
"192.9329","191.5681","192.5167",2111728,"1344988800.000000",PWNY
"194.8629","191.7617","192.3909",2729453,"1345075200.000000",PWNY
"195.5172","194.2202","194.6267",2551732,"1345161600.000000",PWNY
"194.6751","193.6104","194.2492",2335987,"1345420800.000000",PWNY
"194.5493","192.0037","194.5396",3110557,"1345507200.000000",PWNY
"192.2747","190.5857","192.265",3295714,"1345593600.000000",PWNY
"191.0358","189.1677","190.7164",2756897,"1345680000.000000",PWNY
"191.752","187.9675","188.7031",2638977,"1345766400.000000",PWNY
"191.9359","189.3323","191.6068",2498722,"1346025600.000000",PWNY
"189.8162","188.2579","189.2839",2539110,"1346112000.000000",PWNY
"189.7484","188.6451","188.8677",2141398,"1346198400.000000",PWNY
"189.1968","186.9803","188.5192",2740795,"1346284800.000000",PWNY
"189.6614","187.2513","188.074",3193252,"1346371200.000000",PWNY
"190.8422","187.048","190.3002",4512485,"1346716800.000000",PWNY
"189.5646","187.6675","188.1708",3312634,"1346803200.000000",PWNY
"193.0587","189.8162","189.9614",3930192,"1346889600.000000",PWNY
"193.0974","191.723","192.7296",3413669,"1346976000.000000",PWNY
"195.343","192.3521","192.991",4208049,"1347235200.000000",PWNY
"196.9303","194.075","194.1137",3910647,"1347321600.000000",PWNY
"198.0821","196.4464","196.9884",3283950,"1347408000.000000",PWNY
"200.1728","196.9303","197.8208",3879539,"1347494400.000000",PWNY
"200.9859","199.4372","199.6211",4057558,"1347580800.000000",PWNY
"201.315","198.9533","198.9533",3274573,"1347840000.000000",PWNY
"201.2083","199.8534","200.2406",2476249,"1347926400.000000",PWNY
"200.9084","199.3985","200.8891",2605477,"1348012800.000000",PWNY
"200.347","198.7113","199.2436",3738887,"1348099200.000000",PWNY
"201.2666","199.3124","200.7052",12772390,"1348185600.000000",PWNY
"199.4469","198.3241","198.4403",3511097,"1348444800.000000",PWNY
"200.6665","198.3725","199.0017",3345960,"1348531200.000000",PWNY
"199.3695","197.3562","198.4693",3423397,"1348617600.000000",PWNY
"200.2599","197.5885","197.8111",2760946,"1348704000.000000",PWNY
"201.6344","198.721","199.0597",4905077,"1348790400.000000",PWNY
"204.9543","201.2666","201.3343",5457453,"1349049600.000000",PWNY
"204.6833","201.8086","204.1896",3239171,"1349136000.000000",PWNY
"204.5236","202.5829","203.2024",3192077,"1349222400.000000",PWNY
"204.1993","201.8376","203.5315",2956524,"1349308800.000000",PWNY
"204.993","203.3185","204.3735",2858352,"1349395200.000000",PWNY
"203.8799","202.4958","203.2798",1982525,"1349654400.000000",PWNY
"203.9767","201.0343","203.2121",3579616,"1349740800.000000",PWNY
"201.5473","198.4693","201.1504",4024491,"1349827200.000000",PWNY
"200.6181","199.0307","199.9405",2909999,"1349913600.000000",PWNY
"201.2859","198.9629","199.0404",2711979,"1350000000.000000",PWNY
"202.6797","201.1504","202.1764",3059842,"1350259200.000000",PWNY
"204.2284","202.7513","203.2024",5603758,"1350345600.000000",PWNY
"196.8819","192.1779","194.7525",12669980,"1350432000.000000",PWNY
"193.7169","187.8417","193.4943",9295853,"1350518400.000000",PWNY
"189.7872","186.9803","189.0225",6619889,"1350604800.000000",PWNY
"188.4321","186.264","187.4932",4402478,"1350864000.000000",PWNY
"187.7739","184.8121","187.319",4426970,"1350950400.000000",PWNY
"187.0867","184.4443","186.264",3737627,"1351036800.000000",PWNY
"186.264","184.5895","185.2671",3248540,"1351123200.000000",PWNY
"187.6481","185.3251","185.3445",4006523,"1351209600.000000",PWNY
"190.1066","187.4158","188.5483",6052835,"1351641600.000000",PWNY
"191.5391","188.3063","188.4321",3758733,"1351728000.000000",PWNY
"191.6456","187.0867","191.1906",4260028,"1351814400.000000",PWNY
"188.7128","185.8478","186.1866",2736181,"1352073600.000000",PWNY
"190.4357","188.4321","188.9935",3280985,"1352160000.000000",PWNY
"187.4642","185.0251","187.1545",4745944,"1352246400.000000",PWNY
"185.6542","183.9894","185.2574",3542464,"1352332800.000000",PWNY
"185.4897","182.8183","183.7571",3667169,"1352419200.000000",PWNY
"184.6476","181.3925","183.9313",3067309,"1352678400.000000",PWNY
"184.7541","182.2085","182.344",3407273,"1352764800.000000",PWNY
"183.1957","179.3338","183.0699",4403735,"1352851200.000000",PWNY
"181.1922","178.8498","179.8661",3411916,"1352937600.000000",PWNY
"181.5406","179.1596","180.3501",4660780,"1353024000.000000",PWNY
"184.2798","182.2569","182.5666",3587746,"1353283200.000000",PWNY
"184.0088","182.2085","183.7862",3170168,"1353369600.000000",PWNY
"184.7637","182.886","183.2248",5189519,"1353456000.000000",PWNY
"187.2803","184.6766","184.8702",3877583,"1353628800.000000",PWNY
"187.1642","185.6155","186.2737",5209626,"1353888000.000000",PWNY
"186.8544","184.8702","185.9156",3289058,"1353974400.000000",PWNY
"185.8768","183.1957","184.8509",3603596,"1354060800.000000",PWNY
